#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Gln_CUT" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Gln_CUT" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Gln_CUT" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Gln_CUT">
#                            <taxonset id="TaxonSet.Gln_CUT" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Gln_CUT"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Gln_CUT" name="distribution">
#            <parameter id="gammaShape.s:Gln_CUT" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Gln_CUT" name="distribution">
#            <parameter id="ucldStdev.c:Gln_CUT" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Gln_CUT" id="treeLikelihood.Gln_CUT" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gln_CUT">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Gln_CUT" shape="@gammaShape.s:Gln_CUT" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Gln_CUT" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gln_CUT" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Gln_CUT" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Gln_CUT" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Gln_CUT">
#                <LogNormal S="@ucldStdev.c:Gln_CUT" id="LogNormalDistributionModel.c:Gln_CUT" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="40" id="rateCategories.c:Gln_CUT" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Gln_CUT" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Gln_CUT	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	sum(indicators.alltrees)
16870000	-2466.3997216807493	-2393.061602738183	-73.33811894256642	-2393.061602738183	0.7630490550171974	0.5256424552138936	1.0	0.5001033847545236	0.9458968764749638	0.28722748512868695	0.5077478314428231	-22.06292645003303	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6.870697453557295	9.034933063503445	0.0029879232499921814	0.8474197318879446	0.9265008713400001	3.026023228067747	3.4464320094999352	0.7842343367418864	2.946625302377392	0.53152564517835	1.2248007065532087	5.267235618058045	0.5518364255289754	0.36067133292021003	0.8461231588927892	6.617591211925541	0.9235800805844573	0.8270423620724936	0.1138736734674447	1.9675034251503671	2.817620444809835	0.3628140499731506	1
16880000	-2482.291679310229	-2382.103010072204	-100.18866923802507	-2382.103010072204	0.9930598440873718	0.5256424552138936	1.0	0.5301233250006042	0.887618265179421	0.4161932911150584	0.6297878776517473	-26.267763032475205	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	16.183629005946656	8.930030241200337	2.9071421239834323	56.82735684035086	1.254071668086393	4.655445330022848	5.333834632100719	6.645332002248868	2.753571087883627	10.753875064223502	8.386851777057206	6.156306290930696	1.1313261317972718	1.0741309265276118	9.365194749177023	0.31251210172316246	2.1754527080394794	9.191895479208968	1.3883751728778104	1.6415743932902027	2.415044635271255	1.5945254505070598	2
16890000	-2439.2675214998803	-2382.0907685001926	-57.17675299968779	-2382.0907685001926	0.8483691885844735	0.43662506964800124	1.0	0.4282013410461278	0.9455893213774873	0.1897610444244195	0.44503700281506225	-23.91164035001613	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2.534040715840785	4.231661903870799	0.5562708117828494	0.666430421820604	1.3087284669954722	1.4141399151305152	0.5428988617693488	0.312414197464449	0.8726174945029167	2.965161345398549	0.30052200420132097	0.7781349491711691	0.2945429164721086	2.615425348363369	0.2603731785479149	3.361639998243872	0.1598393056090072	0.3971528615474384	1.3398660266849105	0.18317765522937288	2.2602261268347874	2.0478460914639154	1
16900000	-2446.9181542551787	-2379.461257457697	-67.45689679748176	-2379.461257457697	0.7934309163156255	0.5352688692332119	1.0	0.3982822483691194	1.0029127402224693	0.1863884181630119	0.4401696853735634	-25.62478142760211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3.3645637252061236	4.453611674303058	0.020994387803668843	2.7267633692659476	3.225531216749358	0.6404573155400785	0.2858403287214358	8.076457008930408	0.4708618449822134	5.199427845704084	0.19704729292725648	0.16055453354818222	3.2952664289631346	1.2984091428547029	1.5859013139014138	0.07667180162102602	2.9485455310314683	0.1586077317576245	0.5239305849709369	3.3267059144675883	0.560380185983588	4.327935092890778	1
16910000	-2474.79410066195	-2388.097025050944	-86.69707561100596	-2388.097025050944	0.5509351245725953	0.5352688692332119	1.0	0.3508380124187503	1.025023346812272	0.10125828700599858	0.32550104542473307	-16.429745195554528	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	16.378537488089584	9.670185357825291	3.998185278106247	0.06605574631442777	6.96724607105449	3.4118302162105754	3.574840814566828	8.413284528686647	2.5499218875882876	7.244937570617363	0.7569544847891435	5.548197011573367	0.14884764723723437	6.3205944538385035	7.720092779801206	0.12219682917711777	5.782379520873233	5.886166562759652	9.648437766546323	16.194247451389476	0.6580069291185969	5.802045610462618	1
16920000	-2459.9713001714913	-2387.394842048456	-72.57645812303495	-2387.394842048456	0.6686972452447139	0.4847455418124718	1.0	0.450891257707713	0.9919908987266207	0.22836342357117895	0.4662218306372692	-23.832458520454615	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5.375282261224151	6.628008159070971	0.16768731676085222	3.336075057956456	2.940891355626985	1.0828372470344068	8.969647937728677	6.784769074493563	0.8368604278512575	0.12181570536568216	0.49468793182670057	1.8208661792772647	3.3974612288278747	2.5143907869012008	0.34912777741672846	0.3035741695707911	2.692223569529408	0.4839256736960941	2.2139076421981354	0.09085409032911833	0.21595169754478025	5.119297883145887	1
16930000	-2478.3226969798447	-2384.5000023306534	-93.82269464919135	-2384.5000023306534	0.7871451427068704	0.4619286334315021	1.0	0.5675758617532974	0.9852035593442594	0.5172511698482584	0.6778705720146782	-20.63709122543724	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11.083289128053742	10.064981836742172	19.10664403356407	8.507482387343508	3.4629240042537694	0.5772574906486346	1.817368110201686	16.841208388845455	19.38763696822837	15.31672044129385	26.198468551057697	5.6628880138881925	11.425939600130787	17.795153659603088	1.060353656887416	0.1318514866999205	0.28085566154007013	15.927461762990104	11.948400106565863	2.2586036788746697	2.9177431841143253	3.7114197425525646	1
16940000	-2482.3971633400097	-2400.273040550769	-82.12412278924043	-2400.273040550769	0.863016271232245	0.5841396116800004	1.0	0.25358195447246007	0.9473675196538203	0.0807206600835917	0.28874209695331277	-27.523215624455045	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6.416296954646181	11.091740953997649	12.321340773255441	1.1552469668482037	5.438847209547968	5.02181156268102	0.2179168133306062	2.46727477768932	0.9925174072436521	2.3512385373354086	1.600949235667005	6.840173334776009	0.813194330158288	0.32286379512997193	3.906929993040381	5.366598092576848	1.941235937465372	0.12590952368743363	0.6157358463751388	2.0220651523687234	5.542483270316378	7.169313178140554	1
16950000	-2455.4742787442324	-2390.9777303921974	-64.4965483520348	-2390.9777303921974	0.6798817484476638	0.6071294075699493	1.0	0.19327903852620773	0.9747724576686119	0.032735488319795905	0.1874166319442563	-20.192410071431844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3.908815103891979	7.338972745161963	0.41930095468003065	5.167096800228698	1.0343499888974375	0.6331273397428738	3.3800313821458854	3.4729215227813275	0.05651495181063947	0.4482369800505989	0.48739332751543935	4.80547786220767	1.446196933257902	4.741592495290202	1.2210882346329441	4.74546967040223	1.3655831451460216	0.10154839568333004	1.8537983023080378	3.456981600125971	2.32381385559499	1.9942696224449437	1
16960000	-2467.5734877426	-2390.559891592921	-77.01359614967912	-2390.559891592921	0.9651561858972942	0.623939297103532	1.0	0.21093302547302384	0.977731533057431	0.05451385897891315	0.24178615055027183	-26.96697328450861	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4.836095284386473	8.860366766928744	1.5276386136378055	0.6974012735082398	5.752843399355606	4.915641309101868	3.2801487273775582	4.733925300596181	2.674467013383268	1.9740053840577885	7.2719938106103115	0.73999149076572	2.912013398618216	2.165972396003896	1.7886486924019376	1.7848342333476928	1.341999461836541	0.42830947260004715	2.855595067933695	1.9849936225685187	2.3356265066001622	1.9445370347314352	2
16970000	-2496.090780461093	-2396.7365013497733	-99.3542791113196	-2396.7365013497733	0.9259426464710354	0.623939297103532	1.0	0.25293956126925293	0.9815147121855823	0.041600037567624176	0.20947289666892296	-25.1752725118985	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	14.40549209686563	10.41614899241544	0.14072116595302947	8.989150887473627	8.481411398223253	17.220958765356364	15.561380446134962	0.4585732230028164	1.6567006200486531	59.258443500339595	3.6507931766071597	1.1940548768500425	5.442245367738666	20.94461574638202	0.1357603640485797	1.7367747596374414	4.723027617900343	14.074144018578503	4.967197148849047	3.188698827538107	1.692554366312715	14.857384369788713	1
16980000	-2453.507782564574	-2388.9357538390836	-64.5720287254901	-2388.9357538390836	1.1135990285199124	0.43390521943108035	1.0	0.5129300483290209	0.9989277531340356	0.21151916567685888	0.4753078652498389	-25.55133336562502	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3.014243369883311	7.846074569626941	1.7022636226796284	0.27579778751819023	2.106396203863598	0.45055679109317837	1.248964549167149	0.029515805409194955	4.9067337802010025	2.896717487084812	0.8415153511663861	1.6849433883835445	0.32208836557479736	4.382506944141259	0.5956413310882186	0.35806905052963595	2.1615039860539946	3.016890817999293	0.5981590589525311	0.8260559682424514	0.2566647196795578	0.38374658791581956	1
16990000	-2471.0747308892583	-2396.018145675565	-75.05658521369352	-2396.018145675565	0.8991671471537521	0.5394395595627579	1.0	0.41673829811770124	0.8803909494085218	0.15247061053797797	0.4184314041547958	-21.325070063637504	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5.279817798092896	13.784652816257346	4.209901577656329	9.163301754025591	0.4550719141977854	1.6989890809391037	2.261489203701972	5.392283349321123	2.157864019148333	1.6353513562093427	4.1961345019227325	1.1001163783412997	0.3481695039105554	2.2584111113265317	2.569149696503687	2.963929420901387	9.538770310259881	2.8121299571040383	0.4138906544688805	3.666701672828289	1.4916127677054702	6.338409012973202	1
17000000	-2494.697946291923	-2387.1272164596153	-107.57072983230756	-2387.1272164596153	1.015985521943199	0.5394395595627579	1.0	0.3114556282721662	1.041909129032219	0.11057144106192111	0.3173730867344843	-25.885006965002933	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	22.530991181468206	33.23191892218843	17.383512903642963	0.8156871243672162	0.9251260796292113	0.8997464625307178	3.655955462680395	0.1335036684678883	2.100956144617812	11.203890079441022	15.280083925607235	3.9658623386298846	0.26678412780477523	8.154288921101518	5.852533128328246	2.8476746043045997	22.070490122859884	3.4971514310720564	16.404746715146143	15.647210986221872	6.365279144192548	27.048402622420408	3
17010000	-2449.7785994621463	-2380.2820510521656	-69.49654840998056	-2380.2820510521656	0.8181061347005897	0.46044415344484835	1.0	0.4054879224026166	0.8858514369449904	0.16461422703489564	0.415576787319605	-25.54439536094841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4.276575490858649	6.467868407637214	1.1754854479935002	0.1728086994988744	1.9086776420313698	1.1348068450652768	0.651782426755468	2.3889181016037373	1.2354815571603421	0.6625014781936843	5.891613717488082	0.5677158771365374	0.5343281386494688	0.46522871157214296	0.9485742813525333	1.1805628863589142	3.108119012586383	4.593246653793357	0.2629104536150044	3.9566830771598744	0.2557290913657467	4.508268399473319	1
17020000	-2442.9032027476455	-2384.8542917305585	-58.048911017086965	-2384.8542917305585	0.5807107146654232	0.46044415344484835	1.0	0.25331151009550595	1.0463306900654237	0.10813160666784015	0.3173464082345456	-18.690763827903606	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3.1426491347458834	5.731732594717631	2.8561665284585462	0.20030320906838672	1.4273927954969505	1.655881118908156	2.6037449741977006	0.8014103369199477	0.4448373326858392	0.9559870508322091	2.2562765392436783	3.7440197970103166	0.08215842443723759	8.821683526076642	0.33253933662897084	2.8404717988854697	1.4391991997508435	1.5529515658402409	0.12046078966696591	0.7005387007021052	0.6377093423956964	0.5069026478937102	1
17030000	-2450.36259698567	-2395.291308460172	-55.07128852549802	-2395.291308460172	0.8153434097804927	0.7853715062865186	1.0	0.2371632730516049	0.9547340432585469	0.04797788330721015	0.22210493494850497	-27.523867902947153	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1.7207398351156964	2.9894568858073773	0.09745661284967438	0.5834207804278824	0.40341686883329164	0.8413602372867571	0.9723458751270395	2.2000027747980573	0.22413713472478106	3.675029237267846	1.6702400771050046	0.9844736380005298	1.5437206042592653	0.32250760648589377	0.013859673271757056	1.831646964865303	0.01566676924465088	0.06765938474252768	0.3569841026831958	1.3101487691005054	0.6311951711597202	1.230077594885976	2
17040000	-2444.9811156009923	-2381.8610850295536	-63.120030571438555	-2381.8610850295536	0.8367581735586358	0.6697569078502293	1.0	0.49336757139073495	0.9297754584541563	0.23907213974212782	0.48765221368809	-24.03075999040348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3.139357633825358	6.174585979997644	0.6618607394749787	3.652986034868177	0.973912671312057	1.528395125267585	2.720174496945888	0.8652351620849414	2.064204373746103	1.651587746475377	0.7112549419219037	2.1237479458931547	0.2639803380340981	0.3539799954512684	3.61817812959327	0.004922610612537135	0.3455579891912152	1.3682503567822049	1.6765530496475272	1.0049464048612682	1.7912147510098368	1.7495375019227588	1
17050000	-2442.2908223463805	-2384.924439984287	-57.36638236209364	-2384.924439984287	0.8111087816362761	0.5383591763125257	1.0	0.3892564411277096	1.1333001229109596	0.21777509272995937	0.4030140266530695	-23.278185210310635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2.5900511936061688	8.354584126540722	3.2271379875548973	0.4862735756456173	1.2886710980790146	0.8264359682933964	0.041924587559723066	1.6433222354828125	0.3297148116731658	0.3130716722190424	1.5427535155479082	1.570430750728253	1.43216558670398	0.82670914782945	0.38587774176713163	4.379165494237884	0.2016319448275203	0.20200927609972935	0.0879205211359726	0.06670118172677805	0.22661175754874524	1.0302671262551115	1
17060000	-2437.276040621875	-2379.9805032062136	-57.2955374156615	-2379.9805032062136	0.9135616969469819	0.45568751457179574	1.0	0.3892038953477844	0.9420765118912505	0.15717458855627775	0.3987608954229369	-26.488851296866653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2.3775753245206253	4.270200004860099	0.5047391965331878	1.5424113749741963	1.7735770320609998	0.11612291451674717	0.3979152766281374	1.3031193855615124	1.5019271756373904	0.30199787593759364	1.2586401512080827	0.10342039482054675	0.5987322493023327	1.7642100713939213	0.33485502858501276	1.0262697851605602	0.2751494531928514	2.9552265491938354	0.3419186418998808	1.1293073319564964	0.3610512858687804	1.1398415483845714	1
17070000	-2475.650779535819	-2387.575978145457	-88.07480139036191	-2387.575978145457	0.6049308573466752	0.4314170112797541	1.0	0.37986882560699925	0.9283354405827656	0.1199836537851658	0.344595464170861	-21.777029186947566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12.63653654100738	3.8755065497332306	15.179347269160225	5.437141903954847	2.0528191974779224	8.358892963820463	0.6386448545236888	10.399446072481286	2.583261699087666	5.64890230811098	7.072123355021631	8.083312979138537	1.0411614701146248	3.0430720587260915	5.655116387607745	2.9398424384143826	0.71345030879812	4.147360481268037	5.60163842711712	0.0374127663429322	4.780245958246949	9.789765403834513	1
17080000	-2492.1433148887886	-2396.183454864403	-95.95986002438588	-2396.183454864403	0.8344415182046372	0.4843261665305855	1.0	0.3863862619305219	0.9248977381549975	0.21242211760447022	0.44838964755923605	-20.411908162926295	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	16.39095692248218	15.826539177342257	6.780988890820093	17.744139304921717	2.02031964485389	1.7655348534538042	12.390969170822563	1.3380184199565692	8.897057107683645	0.7683147526122532	33.8252790947129	7.244476879651592	5.030428286629979	0.4509448010166353	2.116564837028327	7.632870845619323	20.168572846141647	1.7569551389494655	24.51044322324872	0.550820335572133	6.200496894558822	1.041923900566003	2
17090000	-2466.9538169688667	-2400.639007094045	-66.31480987482132	-2400.639007094045	0.9103539662371146	0.4359179783724569	1.0	0.0826116446364526	0.9828004832022081	0.006094904741255114	0.07938313613648883	-23.01156544500279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4.2500840674582845	7.784735191180332	0.41420202814701496	1.7400898250535293	2.467021066270946	0.384750517804181	4.535156986225848	2.0293386075508706	1.9440328884692475	8.127554274700543	2.996102685605423	0.23132415113026278	1.228237491828159	0.4285117499972064	0.6655061095377737	0.9062522054239178	4.8843430925017595	0.7095944303633105	0.22234676446056284	1.600521294313744	1.5923273653892276	1.5523506081361318	1
17100000	-2493.9086397452916	-2399.515572175474	-94.3930675698175	-2399.515572175474	0.9480494420501295	0.4079327114128272	1.0	0.41914530241454967	0.8702994287328674	0.2723171959867617	0.5071973625416816	-27.493917761629305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10.047901479859124	8.154593674010385	1.1081780064495417	1.2132779036911505	12.506666492180162	2.1601617987132244	5.45338042322153	30.109995864327228	3.6631176399624836	10.058479886235675	3.9672548311711675	0.7871357468399768	5.573359471754855	7.180966484016523	3.281189667280244	8.474062818951515	10.60721613763169	14.0210752573414	0.26538301623609645	6.995922596571431	3.0494392190906034	1.9740978988872875	1
17110000	-2466.259838269479	-2387.451304251504	-78.8085340179752	-2387.451304251504	0.8339186751295146	0.5592817940659831	1.0	0.3227749139903368	1.0278017779351485	0.08393950041465452	0.2936665311969987	-21.618429063511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6.54623488585085	6.84465440009163	0.8230087232449987	1.444759447939186	6.709447548216906	3.080933112793091	0.9791511843969876	3.8561365983152602	0.4278312135385223	15.895885541131065	0.1068458269553197	4.255244386427258	11.80297520843526	9.28772268090374	6.034187662011869	4.861320198324024	4.9199086661132805	0.2914605840378921	3.246017410742114	4.821254855435984	0.5078393831485619	1.0063649552598872	1
17120000	-2458.2568729708705	-2384.5458493237293	-73.71102364714118	-2384.5458493237293	0.7651015540699252	0.5592817940659831	1.0	0.32778455776643245	0.9595172414395353	0.13571962457795764	0.38546456185254846	-25.63891653797049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4.114369421204582	4.99771402548031	1.5851023446697399	3.801818621283923	5.132170364254548	4.512072719950115	4.300095225214272	5.283257675312103	0.8759020892929525	3.731982490248754	1.4227534221604445	2.7121418419778327	0.38343744412409	0.6596673786694932	2.6215100051313818	0.9215776081361706	1.4302982124251682	6.051726308026846	0.26878137023526	2.2846426988203175	8.46112771597667	0.32225919051860935	1
17130000	-2481.3007012357475	-2384.2533931201506	-97.04730811559696	-2384.2533931201506	0.9086005103010327	0.5592817940659831	1.0	0.41118434706388135	1.0268069758269223	0.2014541688568728	0.41821059220644463	-27.039116869667666	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11.269929246762926	11.44587811673867	1.8810388587935403	12.852844722155032	3.1458674457451212	2.1910035358782207	3.081635664834634	5.886758244643067	19.16685425462052	8.316973125831968	6.212818517567262	10.886021052431916	1.2287270302504554	0.2683869603573143	0.5160338512836511	6.207835766567982	1.1659974504231627	4.986414160449621	16.297477077569408	4.066949984882381	12.4926214022017	2.1635311627617453	3
17140000	-2435.747100378859	-2385.267146294614	-50.47995408424501	-2385.267146294614	0.828889322172453	0.5592817940659831	1.0	0.5858972953021342	0.9704776931441973	0.3672835820171692	0.606674175378436	-21.77409411817376	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.9722481938778373	9.202994760944657	0.5447262913468255	1.4719722365318575	0.16723122916213143	0.2528082389289608	1.9552724366462082	0.09633652087754303	0.20282270800468513	0.5140391503267655	0.1333090089748714	0.6503035522089121	0.43475619880100347	0.4826021069470556	0.5753599929282327	0.45446357180790486	0.5991606854720058	0.9146852474391484	0.46987535124913354	0.333307997285129	0.5067571902791186	1.4916488354814836	1
17150000	-2481.8391421448473	-2381.087350971145	-100.75179117370226	-2381.087350971145	0.8795788203923633	0.5590884944434693	1.0	0.3629655415110413	0.993569574160267	0.14059942195208636	0.3727924016562089	-25.168248859400823	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	16.209752095609826	17.062530542213963	14.362405413419594	9.252554062334339	9.760865529316053	11.144791801150776	2.7155830354244666	0.7707408678576486	4.675606301719141	14.89062251620565	10.033681642274331	6.623952319898219	2.0113731164908826	14.029631416837569	14.054591528206304	7.22863487284682	5.574532136860499	0.33489787974188034	20.245265400677248	9.20993864812612	6.751445812086413	0.14968366929329843	2
17160000	-2451.7317824173183	-2387.184668729177	-64.54711368814145	-2387.184668729177	0.7192842352314881	0.5606069311853793	1.0	0.343143671861144	0.9923755488443855	0.11219841063441119	0.3391820377643409	-18.25510439264793	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3.0980465642897523	8.18925283494755	9.225698761882176	0.5898874149792284	0.19805323026410843	5.200142201194252	0.6965715897557672	0.14730583685303789	0.8890747419762778	1.1495477100949214	1.3041770140495421	0.4914940787864404	0.5256735085259696	0.8322012033690882	1.8467566609476054	3.184606620117808	3.9288815142662954	0.7018854784908306	3.8693235126457863	5.779453070545967	0.09420699756443396	3.466353640318952	3
17170000	-2499.3234173427204	-2384.4101097237776	-114.91330761894291	-2384.4101097237776	0.814032453217802	0.5606069311853793	1.0	0.47642075771113596	0.9177753869163487	0.13525694563238697	0.37177156407394696	-24.372434328894975	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	29.45922820156234	13.966276297119252	87.72688192550324	47.664498460452975	1.8832819924850095	39.21292650352493	4.056344652529106	20.620021571379826	1.0606666018606743	6.3965419130860575	7.406183649139913	26.716911221649664	4.205191317157064	0.47528645706175926	17.758362404899245	1.9548737743521223	28.806774777280797	9.86267037268842	36.7932766597507	10.052243297449246	1.34217707752801	32.961448705947106	1
17180000	-2464.1238535142757	-2384.1970598796984	-79.92679363457725	-2384.1970598796984	0.7835724336680423	0.5606069311853793	1.0	0.4035798084062366	0.8664553814209529	0.1895506428199971	0.44323764268501026	-27.093383463300533	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	5.710443362127928	7.624829701821059	25.361848163340024	2.478482674520177	0.5219672349902947	3.2210148798800744	1.446577299565689	1.891659139664688	2.5613794643849523	2.186361183826166	0.47557235575463086	0.24445651868670373	1.786527894071475	0.2684644371854357	0.289141699109909	1.4921043354106545	4.065774522963847	4.4459191672278005	1.50631015604321	1.323477996678421	0.3537818257649803	0.44014654082498267	2
17190000	-2512.642051788839	-2380.460176255502	-132.181875533337	-2380.460176255502	1.1076405087786614	0.6734859745703022	1.0	0.3947753767200509	0.7349890035360395	0.14175144568764728	0.43727491053402184	-34.85608896923454	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	51.12895934567518	36.79747802665553	17.346831233925446	7.502488976371237	14.098130932755762	60.76170138594682	4.338606131202984	14.531724073615964	1.0100937393695546	0.9024307616014692	8.169850594205515	9.795492485052513	33.233544147633644	5.992649731664026	3.3400490483961813	13.35968804290681	14.45850571359989	39.806930204915304	55.147349088012554	22.87902286721338	4.789581982587211	63.891027473527195	1
