#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Glu" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Glu" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Glu" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Glu">
#                            <taxonset id="TaxonSet.Glu" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Glu"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Glu" name="distribution">
#            <parameter id="gammaShape.s:Glu" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Glu" name="distribution">
#            <parameter id="ucldStdev.c:Glu" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Glu" id="treeLikelihood.Glu" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Glu">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Glu" shape="@gammaShape.s:Glu" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Glu" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Glu" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Glu" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Glu" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Glu">
#                <LogNormal S="@ucldStdev.c:Glu" id="LogNormalDistributionModel.c:Glu" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="84" id="rateCategories.c:Glu" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Glu" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Glu	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	sum(indicators.alltrees)
18140000	-5679.366397285031	-5414.119082770171	-265.2473145148599	-5414.119082770171	1.0959306681312015	1.2542580846309452	1.0	0.42786185218355155	1.0430232974797191	0.24251134125139126	0.4804360006716072	-74.29058258060776	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.092417026191995	28.427186992888657	26.075253173026535	10.314458583205477	17.35319508841266	63.80985286401926	0.0033860050111472867	25.040883419946972	23.136917635982854	11.853482543419195	6.517379796317439	4.8503647739119575	1.1164960742616044	8.679200736494089	25.50968398294651	4.603535972442244	5.181577059244695	4.366511398649534	9.897769194347367	14.071445631201607	11.114487863261981	0.9800338607630701	10.35869472143218	9.81618283911023	70.77283339900468	1.2920466661268077	0.3676225250632421	16.623879244616695	7.404334359824164	51.54039050735952	8.527417321750518	4.860940073645829	5.972624285119935	4.592642301915488	6.873966606481176	1.2262053177832477	18.671666481690707	78.6744652741054	12.529314884185949	16.954043094593285	49.160348054168885	10.819812233539576	1.4873635462735644	0.11719780423068571	3
18150000	-5614.06946473382	-5408.629932967345	-205.43953176647486	-5408.629932967345	1.0527017096116293	1.0482016253337663	1.0	0.4762562353013912	1.0171384050494012	0.24886902640997605	0.47598200661705325	-66.22064179958163	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.461113169598873	49.403907759610256	7.149819771570511	12.037287839092162	2.761898679928878	17.496625808416486	9.284406718773851E-4	5.0704824391882966	2.261992539518111	4.715001265187511	2.1788016857796917	1.3299672961840567	0.30614259634089375	2.3798319661727034	6.99474101737424	2.8100622960528217	14.81460374729392	0.901386910749722	2.713962752752534	3.8583824870632	3.047586328244549	32.696304441558226	5.072806049538859	2.691591819979835	10.853737516798775	0.7971290876185338	0.2137030055989191	4.387228867732832	2.0302643218802174	14.132346122920193	2.338213039118424	1.3328670374301252	8.813023697954659	1.2592999391451407	9.659687421095034	0.8382672882168345	5.119760459969772	21.572494180667093	3.4355311025648474	4.648789092148703	1.6913064527342798	2.9667864361166103	0.8752238824640103	0.0016302705684541113	2
18160000	-5657.713529438851	-5412.623928721168	-245.08960071768215	-5412.623928721168	0.8360158066864876	1.0767170529457868	1.0	0.3386640746310787	1.04655884770689	0.1272421385329461	0.33699500716258635	-64.99494892317733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	35.121196212096386	39.55847936664272	18.654491639337206	39.059680603669726	7.206030009077078	45.65019403111792	0.0024223811654699814	13.229322597101977	39.59530571166733	12.301841793360982	6.054102443456611	15.653876515680738	0.7987522324121096	17.753308331432358	18.249877898569068	4.880401877798391	0.9945935174858155	4.342057995281163	21.391706069215584	2.1899616631385883	0.8762735936277098	85.307456317643	13.235385095352619	7.022593394867238	28.318330004311285	3.441218748564926	0.5575694295257176	11.446655558844089	5.297133358347566	36.87250042896194	6.100597914741959	45.74326256223889	10.822579974784325	0.8980228973576022	25.20295112219963	2.187111090792702	24.86073742759051	56.2844834121615	9.841592887513237	12.129088567708205	4.412763270976605	1.0141645660445133	0.9756119255605326	0.0431354461717701	2
18170000	-5672.422821738272	-5421.565406971715	-250.85741476655744	-5421.565406971715	0.864862243157466	1.0767170529457868	1.0	0.3860008237934445	1.0431069142678127	0.22525034168011543	0.43146480064335	-68.45056853332672	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.661573937979526	29.977501035749647	19.472657490960778	40.77279600038505	1.436482697246187	100.35877973542185	9.737196018881612	8.384071846817443	27.85156843255984	23.106582611845056	6.2702816849561245	12.300774036623466	3.3179356097380093	10.88686943702805	19.091301652455854	2.0023637666825955	1.0382153147443973	4.532495968408067	3.8829887097920817	2.2860110159586062	0.9094593655058845	89.048949197609	34.79943258039225	7.330596754948178	29.560341367176687	3.592146885470334	0.5820238223854627	36.65622085164007	5.5294599051700475	3.564973882502592	2.7325101744508973	52.5853815694072	11.297246641291691	1.2740356029285416	26.308325332710915	2.283035420588984	25.951102515135574	44.51076201903481	2.4576403342970137	12.66105728973388	18.93404253529303	0.1339371172215502	0.31272656466468507	0.23116992812520962	2
18180000	-5630.5883135122085	-5416.506023236869	-214.08229027533991	-5416.506023236869	0.9468569812363713	1.3818967131124031	1.0	0.29014164987995505	1.03102684593532	0.08794684659773443	0.2935306478383749	-75.39930879299972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.896312785549767	36.378219689453836	7.380974415284004	15.454642709046471	0.5444887037783116	10.650411818568372	0.1954305639039031	2.8827758314773972	10.556941913125225	8.758388276579282	1.7830289705831492	4.662522231218473	1.2576402506131514	4.1265915971943015	14.474324097718004	0.7589819591309791	0.3935282423183183	1.7180108465281287	1.471819669971399	0.8664964620098883	0.7704700906870576	4.519794203656991	13.190481148323355	2.7786113488697124	13.188046059743023	1.3615781138196612	0.22061205277744256	13.894283735671353	3.043201798240371	1.3512783773925992	1.03573884029376	19.932120521398396	4.282142201763388	22.404075900059297	9.971986426600813	0.8653685834291853	9.836583619957521	16.871492543829525	0.9315513528565269	8.820375464743355	7.176816189355247	0.06141857856345408	0.8797165399481415	0.12888246147796278	1
18190000	-5634.661374181216	-5404.697547895928	-229.96382628528778	-5404.697547895928	1.025840759025431	1.0078674944855943	1.0	0.4173449018110064	1.0115670270670125	0.15526678763677373	0.38016407407130065	-70.1227997046627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22.99123243181978	25.45518049449977	12.21170687317657	25.569464947845812	0.900848055038377	17.620939985600536	20.98055679914487	6.3439128704156795	17.4662954871219	14.490616590348527	2.949993579446027	7.714070199106416	2.0807461492609978	6.827381336792146	15.781641153871464	30.995904651909193	1.3856592064107633	2.8424221088337416	4.52207993075932	1.433604861005631	0.9500036217154292	7.477928907035504	21.823445013701285	4.597169072502886	21.819416197683207	2.2527097203409783	0.3649991951779754	2.6165530177709373	5.034929837865494	2.235668967312787	8.937807573631195	32.97738204648402	7.084737382222909	1.4869255133857715	16.49849577215464	1.4317388035122516	16.274473943666884	16.044669428396453	0.5707175602662958	14.593173424874953	11.873930277497397	0.062237249256869305	1.4554772734459445	0.09166603599865468	2
18200000	-5614.358804973158	-5411.837787004867	-202.52101796829047	-5411.837787004867	1.1102807036299347	1.1067659708595692	1.0	0.32119867441409583	1.0324730918673999	0.11532330642393353	0.33751033570934635	-78.62930372765163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.313515901050552	23.12610727852918	0.7725928605147022	10.35793183681314	0.36492444282449904	2.5078602300892388	8.499011522813943	2.569854990101507	7.075419781612888	7.350023773635932	1.1950125854124545	7.684860103403603	0.8428892363495682	2.7657031797366978	6.392983336892907	12.556127719515798	0.5519758596546852	12.298578098349024	1.0078546048850006	4.532378904836661	0.3848368661027861	3.0292334257910936	8.840457020020729	1.8622667307436955	8.838824987368362	3.5761425148231107	0.14785748516273262	1.2736632644248234	6.055644435562305	2.0604504135851154	3.62061551960725	13.358804186585223	7.3489919637077366	2.0523134459401646	6.683373897987049	0.36163126001227747	6.59262491930613	6.499533432651324	1.8168097791003373	3.3769916384455256	3.9619611349732637	4.46358452500323	7.803856806658137	0.017797022708277644	1
18210000	-5601.829279210157	-5392.822255718163	-209.00702349199426	-5392.822255718163	1.0951134741514466	1.1067659708595692	1.0	0.46564388719495403	0.9783471462868751	0.29117431582088354	0.4964107136264926	-56.822025371162965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.762671052375776	55.56804371814028	1.3905296470005668	10.285026214739666	5.6228360211009685	4.513702078672511	1.1326364838344698	2.277994204866153	16.3905126565424	8.93630795364495	5.728490272928837	2.2039204070302656	1.5170506125320833	15.400949916045132	12.40884014181159	22.598795222985505	7.065420547923985	22.135251742182973	0.6904858440135708	3.6917305438760772	0.5213491847286488	2.4240307349191106	2.8181065881634018	0.7660092944212041	15.908311890685983	4.305153511682083	8.745967593102218	11.271561295819879	2.0698826436114284	2.3332992031258306	0.754712430182106	24.04347000766591	13.226877600572996	13.841368219003751	18.279498565362253	3.264457380351358	6.792618510994622	26.308241898774078	0.8746702260841889	11.681128047004357	3.084708551666918	11.698948102451366	23.808734326178453	12.855843927343432	1
18220000	-5624.851965806484	-5391.14410931825	-233.70785648823423	-5391.14410931825	0.8629009853174148	1.1067659708595692	1.0	0.4709665354779277	1.0126236022549655	0.24958975764802982	0.47820466626146857	-69.17828228152861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.793205816516394	58.08341568647052	1.8045524179732917	26.337552406428696	5.203440142835583	9.151391187709649	1.4725445563164952	3.3874112914549044	9.218504581006812	22.815858308196002	5.853548514432567	9.722280830344378	1.7848627895448819	7.143096409639797	13.38058058735918	10.460847971638277	38.536784560129526	14.926136897085316	0.6749930782772642	3.380500654074837	9.606056709454565	18.162527576244553	15.069835679405044	0.9958912967107224	20.68245055598809	5.5971447664057346	2.1508367660141867	7.585562419382541	23.81428964697461	4.4904534947538295	14.410832392577625	49.73729584243382	17.19630868842369	5.00345082722409	6.76900584451002	4.244132176009025	11.483167483137485	47.251445446937694	9.168125888948254	15.186674420922197	4.010440110671827	5.897655584702397	1.1225379460111005	21.630315985382925	1
18230000	-5595.02049978228	-5411.476314670253	-183.5441851120281	-5411.476314670253	0.8184489039127791	0.798969536925516	1.0	0.3518350641854953	1.0209933831975069	0.14908411853399242	0.38577191634546376	-63.818574422371356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.302134054945649	24.33408031891815	1.1099022617142695	4.732352515172878	3.178844751404917	9.446648671911381	11.683625185920162	3.7700498072504853	3.5117945226602214	3.94638119655088	0.7473021710590072	3.023400734618821	0.5316717279254788	0.7281501660194175	5.588309305451545	3.9850659384462084	1.9336260545662125	5.686120274611389	0.8750837077704718	0.89536967872802	3.6594327247100646	11.578764790872347	5.740862406833476	0.8557786807643616	0.48863397952822124	2.1322354575489304	0.8193624798524423	2.8897242846274542	11.467827130769182	4.062584696815334	7.4151128255448775	18.94745092075589	6.550943499708613	1.8624493249626102	8.645778358488139	1.6168045476554587	4.37451913330479	1.7665505338285397	1.735700159817866	1.3469882360496186	1.5277794234795485	2.246715223374365	2.2378756765526098	8.24008108184737	1
18240000	-5607.255149574958	-5409.236597875064	-198.0185516998935	-5409.236597875064	2.076342333732609	0.8254008635872223	1.0	0.5700479813575613	0.9117771821330494	0.36382417618284224	0.5765516096596938	-71.9546170731218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.522358147576876	35.66652292171615	5.035204793189756	12.038693884413444	19.14684242303679	8.982375244782064	9.107823698331599	5.713213865662601	1.408975154271855	4.297376446634156	2.231163258739147	3.9093803311599067	0.5457749600685824	0.7474652250812956	0.5257197948773418	0.7738200067775363	3.7842607292236976	6.5148629957959	0.898296355776959	0.5961599526075674	0.18161782613077468	0.17638660885761373	5.893145687987255	4.317647699641279	0.5015955836240124	2.1887955679744096	0.8410970552600859	5.603259999792272	18.98328579599098	4.170349642872875	13.188422137870203	19.450054848743854	17.65119693256601	1.91185303368943	1.3012899320259235	1.659692233172577	4.490558515523161	6.256433659443928	1.7817416944697977	1.3827187193332815	1.5683056104875774	2.3063120472986482	2.2972380208641563	4.458888209600676	1
18250000	-5634.2307517924755	-5405.962658831068	-228.26809296140667	-5405.962658831068	1.1752647757204655	1.0204817383043043	1.0	0.3982898266084722	0.9853035683694206	0.1594037617877337	0.39424503725921195	-79.25944368996205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.203529094790058	43.59012848836793	1.7580903348986383	8.168473719373612	60.68970937253519	0.16257416045621173	5.2604584893596655	10.19213364742903	2.700577487615747	1.4892474074602995	3.9803015705356106	0.531410073019784	10.941766864027652	11.024275676553206	6.586753375561756	2.2137072434120637	1.9226645295865343	11.62224203559389	7.209083669240333	0.8962250741310357	1.511451698457748	2.242830917029858	0.8629394619840234	22.462171443464165	2.528557460752311	9.829463924592208	7.477249260587684	10.280841466097556	34.869876299601415	5.940681252784044	0.530740232154738	16.656856643305563	8.188642486453624	10.836323983479836	23.20824934367352	4.110736649442447	0.48688143671983203	12.95933242478381	2.2177990141948607	8.63517068529253	0.689204458086022	4.114363853945685	5.981075819918861	0.48833531539315256	2
18260000	-5645.45852811635	-5398.736608127598	-246.7219199887526	-5398.736608127598	1.2295328994888968	1.0204817383043043	1.0	0.3372452025379151	1.0005646414093827	0.13225054157295385	0.3647342520895195	-72.00245951701368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.908627927070466	32.116612855827825	15.961343111633381	22.14511041752781	24.108722621819023	63.671896545407385	9.310451496717643	18.03899149938979	2.831413727557472	2.635809365631816	11.884192818257645	0.9405392552237664	19.365762486669166	19.51179430093492	11.657852247680003	3.9180261491293296	4.250012217014047	4.0728155192814315	12.7593106140852	1.698649688521422	0.7640523990463001	21.075150959616586	0.705018037413647	39.75565212772665	4.4752775148052875	17.39710469985889	28.70977954124782	18.19599489458118	61.71596879638184	10.514373371329151	7.379932286301228	29.480862966405265	14.493025436527718	3.560456311031418	41.076130583496706	9.318142594086165	0.7692576483592437	22.936638738779788	3.586010969268935	48.9534323112371	53.09477513683246	7.2819860054959715	10.58586745474419	0.864301519971827	1
18270000	-5648.974693586303	-5408.618219505835	-240.35647408046782	-5408.618219505835	1.356695977583407	1.0204817383043043	1.0	0.4055757107585222	0.9455528869111711	0.18148733640718764	0.42969521038913044	-80.78125382670665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.20187397666719	22.06996686076766	11.983109763659634	28.77968536820924	6.633169901363551	47.802200593501205	6.989898121611117	13.542921397721287	2.125707169274789	1.3272382710113089	15.293881192109012	0.3375955163163271	14.539005640796049	14.648640227753665	8.752228563438226	2.9414903917256137	3.1907316656989075	0.8023162684989575	9.579157501211304	3.086966444527273	1.2373840148690445	15.822343111634188	1.767530065376455	29.846883175213286	3.359851442806418	13.061019597802153	1.3171528662466958	13.660792989396699	31.535649958750607	8.64119285475942	5.540544928870547	22.133000611731784	4.622375199580105	2.6730418916129706	30.838243248445938	14.920453025893599	8.075188026492915	17.21987038896999	3.71545470842708	36.752192380720395	2.050987423286882	5.467010952085341	7.947427153626967	0.6488814826097921	1
18280000	-5606.088144540054	-5403.791727593486	-202.29641694656766	-5403.791727593486	1.007895616910849	1.1355800605779405	1.0	0.3592511036240823	0.9672721475411517	0.1345033708201075	0.36286176962051264	-78.42152652418304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.491167154502575	19.065407048079862	10.187090848077382	2.687190937713879	2.7880262228021904	20.092020970989356	2.8717438046858934	4.128109329529854	5.227797323722645	1.6148637918870654	1.8693639227919012	0.1418967350733594	4.348862326158135	7.373048511245356	2.2360826751005467	1.2363549356041457	6.727119389018212	9.475408430227809	5.0811593030177	2.6351414240159423	0.8327808578585356	6.6503810632592995	2.1900898925317485	1.2131212588164428	7.152693238690135	2.9553124536360946	1.0557764914359595	7.342290298060653	13.254932459974182	9.102146489242571	2.3287786654054154	7.545884646493343	2.260764851812768	4.552939031642259	12.961801389128565	5.660636520610293	6.590242926853519	7.237783881856277	0.837899879349399	2.5003082591897545	0.9485549370120824	2.297871171915473	8.69417772073974	4.277528511701995	1
18290000	-5594.806352251327	-5404.336797811375	-190.4695544399516	-5404.336797811375	1.1849293378376236	1.0848400280952637	1.0	0.6104779662919181	0.962649776684554	0.39405689448606707	0.638878853859334	-81.19663953655161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.624384783571934	17.112500092156004	3.8299664527581387	5.216685947861182	2.1750788967494197	1.2940743963902455	1.3073442789659544	3.2205448473544838	4.078466530305295	5.637166375629969	0.346960894098322	3.531809387714671	3.39276531660021	2.543428795198758	1.7444800906893265	4.37246670786727	5.248162768089395	7.392240699212502	0.4745370321508567	2.0558058078688113	1.804849424219396	4.088143359923611	8.123628499183049	11.146699595591826	2.5422439191668835	1.872726809297555	0.8610925875809933	4.835971593318386	2.1853095931268425	5.2166035719277035	1.8167968754729231	5.886922553905117	1.7637358929674827	3.654672953897536	0.44947574880225183	0.12036777666868477	2.1117115740898345	0.14660503049301374	0.8510533366555438	1.9506157027697952	2.6851923053152658	0.4021025555680608	6.782763494226888	3.3371142351364713	1
18300000	-5612.353005992736	-5402.455609598221	-209.8973963945159	-5402.455609598221	1.1878406494026688	1.0848400280952637	1.0	0.5206024178557007	0.9882596217479884	0.24247413062298098	0.48927101851872706	-71.84244909027976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.087805797271418	26.94294157426772	6.988707963615855	9.519115918429337	9.542314146302774	7.7873516777834455	7.768809145161855	28.216314284069036	1.4431574898874309	10.286385018652418	1.3650133733846952	6.444647674686428	6.190927852573777	4.428595370181162	3.183229423168974	7.978632000787111	17.71419396865441	3.6598033998926858	7.320081520491811	6.542640219369249	5.344547883023078	0.8581992011058643	9.400564886923645	5.44274061962563	0.43481797700317054	4.116777654538524	1.5107241017645525	1.0181887434440933	3.987630373486235	5.98072064068892	3.3151890358585945	10.742126084169278	6.165567631918809	6.668842218949873	4.280494851343794	14.936130444540078	4.713531947582114	1.9986705498405661	6.739981427789563	7.742802475433504	4.899788308715475	4.378258957498596	11.862092600596943	4.899157158597198	1
18310000	-5650.720910989486	-5401.25481905661	-249.46609193287534	-5401.25481905661	0.8106940247645427	1.0848400280952637	1.0	0.5606974475061653	1.094008748272966	0.4482746736083826	0.5991545545228865	-66.23214622570741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.64716368463909	22.107556620367085	21.18799135113374	23.42243093516291	0.8512605629814028	23.60927668692351	2.0499727642555974	85.54471386187507	4.375287760377147	28.231124937384564	4.138374603721895	2.6313431552878206	36.19830744073924	13.426378794131445	12.32083105050476	24.189190148831393	18.267545930855857	1.366533448037739	22.19263199338623	12.597017407642632	16.2033146771559	0.8948875833770454	25.221568245663885	1.3122546488196847	9.68430179780965	12.92022003081564	50.878687796390814	3.0868902238051756	12.089484680832292	0.9473703602646323	10.050812966407461	23.17593921446163	18.692438479334704	49.541080960172216	9.336797686864198	45.282562145376225	9.141646172230057	6.059462570800779	20.43391553092186	23.4742147957979	14.85491636622007	13.273771547968362	35.96285847631256	14.853002879018014	1
18320000	-5593.324653384662	-5395.074201782861	-198.25045160180153	-5395.074201782861	1.01805193471663	1.0094698562507485	1.0	0.4945615059874676	1.0090754388082255	0.27036543536763397	0.5046580879640712	-67.47810482403855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.27882588307374	31.66185856833351	2.115765044901325	6.569542227404999	0.238762245921934	6.621948873820156	1.7174075968165345	6.527995055750945	22.390211488240386	7.918288580578724	1.1607346302879522	0.2341594618162911	14.868840736285318	5.831252540867682	21.844924947585177	6.784603467051347	11.889782966353158	5.48792110664181	11.041478965188253	6.532351520911456	8.068026870518665	0.5629105191228474	0.6805825896274186	0.6993430927508505	2.7162607408154646	4.404725233424948	4.902058936731414	3.932728695556668	3.390868366231824	3.9069785194853397	0.3059068181193729	1.6379402376502101	6.72868231071351	0.11474158915546052	2.618792508872651	0.06709615341771703	3.7964724672875048	4.111928682293831	5.731321028257917	4.071285129040377	4.166518864869208	3.723038097228085	2.278918648804695	15.276646968524052	1
