#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Cys" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Cys" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Cys" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Cys">
#                            <taxonset id="TaxonSet.Cys" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Cys"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Cys" name="distribution">
#            <parameter id="gammaShape.s:Cys" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Cys" name="distribution">
#            <parameter id="ucldStdev.c:Cys" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Cys" id="treeLikelihood.Cys" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Cys">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Cys" shape="@gammaShape.s:Cys" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Cys" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Cys" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Cys" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Cys" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Cys">
#                <LogNormal S="@ucldStdev.c:Cys" id="LogNormalDistributionModel.c:Cys" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="92" id="rateCategories.c:Cys" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Cys" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Cys	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	sum(indicators.alltrees)
24340000	-6229.084852898389	-5934.554865993239	-294.52998690514977	-5934.554865993239	0.7541432781157921	0.6877161789768083	1.0	0.41450049261202426	1.0050703459399264	0.1880578060993631	0.4259056341328492	-86.99860632425201	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	42.376689301368444	111.9043873635743	2.7433436776001625	50.9156120859207	18.92353457290587	57.358643888517165	106.97573862520227	27.743958522002735	4.49153292285791	2.7610781140122524	3.170233829515494	17.817939343990602	6.744784143733847	2.741290921356231	21.095181063416955	4.111634581653926	11.223287091229906	26.425982507053654	7.527934842574053	60.220326765288604	36.438542246190565	11.297566210814239	5.3792154736520725	5.121371992978693	3.3880026423122627	20.238704274291287	0.6688719594631173	3.0093387138769624E-4	46.03416139191355	11.512337681489644	0.7952539714558684	0.5059128081569151	40.346610946898345	47.212288502992976	14.41541587906911	39.95186457192567	2.2613054279322875	15.218897951354936	18.207082409236563	52.123209777554536	0.15537698534709055	8.540989310991849	5.8062866500348465	5.178142045324846	5.508542279903486	18.662798056458726	50.97018461253659	15.901676221827179	2
24350000	-6182.699860369008	-5939.352151859727	-243.34770850928123	-5939.352151859727	0.7802610533087275	0.6247142369509777	1.0	0.3962574462246493	0.9737955913333012	0.14195416525935015	0.3886345404219972	-84.97727808989127	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	14.351972689737705	36.73994912234974	14.051951044382973	17.24390192309846	8.098755401929765	19.426002931800657	36.230128037959844	9.39621621173084	5.487216256833534	4.324820263911913	0.3173995494054094	6.034510554464153	0.9628653236131914	4.875947936407757	7.1444340626547085	1.6046627624078706	24.329344642344626	8.949849209397133	2.5495317603128282	20.39518658373798	0.6976586260439482	3.8262158840443794	5.124853472728285	1.7344863930850818	1.147435587745515	6.854365827273969	0.22653095967164205	1.0191911578693775E-4	15.59067114453385	5.32636604158851	0.26933352906763075	0.1713405866706554	13.664433630369945	15.989674662789003	4.882157110865434	13.530742459908506	2.9560523112862724	5.154277301192987	6.166304017731008	7.025944193291896	0.06537653478350662	2.892629116516148	19.13379367957694	1.7537130541173471	1.8656117234454963	3.075229174403733	17.26238433464389	5.38551799631373	2
24360000	-6182.007609239226	-5945.919641407605	-236.08796783162163	-5945.919641407605	0.7118778020648406	0.6247142369509777	1.0	0.49073459013341636	1.034447616697445	0.18329479057134151	0.42776184492600783	-89.09335864866549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11.478859585048218	15.240072328765512	4.29633396852762	13.791855179262303	7.266003408159474	8.805413587270884	28.977239678935053	0.9009695880918758	6.942255226832453	0.8286779595047294	2.79062616952663	3.5512543832381995	2.8669738862456504	7.228805935711815	4.806071158643164	15.585745602090574	19.458867222163256	3.5389172908303257	1.0506486597318714	2.9532849471139504	3.156472733787486	10.4410224761014	3.8549772918794845	1.3872605661127604	6.040012622088331	5.482194300166881	1.790503640583512	2.4641360241500174	3.294567079905895	2.997320368299655	0.029281522394762474	5.2772988977879995	9.589584997785856	12.788710948147209	5.557146263914354	7.014031045495051	5.749418717613541	4.122445511974907	4.342372979401397	5.619424492414956	0.31064640139844873	2.313555368165752	15.303410599031803	1.4026382530029056	1.4921359924941473	14.573725258732836	13.806637607539558	11.485573503911167	1
24370000	-6149.708063500935	-5930.21299504287	-219.4950684580653	-5930.21299504287	0.7119489922662221	0.6426593868942359	1.0	0.46199639113722185	0.9548153551392964	0.25390790399215746	0.4858969182612694	-90.29344956819003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6.99750018870825	33.29079621405278	0.03938552472459642	1.553534585147844	11.847564302950952	1.0073083834196308	5.214191731097068	7.922564569729657	18.31739204940996	0.5051611734641104	1.1005522124084368	2.602004081686084	2.2695479237599816	2.6027799359545387	7.4979538011952505	8.135086852546067	2.498128383996918	2.1213732953668396	0.6404742683947517	4.03625037948693	3.5722894282803788	8.486345828103744	5.189232406747286	0.8456725166153148	1.9635100357895274	1.9166249057249385	12.435062449697288	1.6042603118070329	1.5241877965701087	4.934075643922742	0.2024135555124964	8.091683672677908	3.3370805109753814	3.8116603000423694	1.1369327554573148	4.2757456174816495	4.7104010195783665	9.237416147018633	3.085646401487149	0.6981814955427192	0.32457001990317935	4.710063777440168	0.8909275592290127	0.3845044564462639	8.88603291074664	0.6224003545115246	4.806369512664935	0.3218179723852234	3
24380000	-6142.113176848914	-5935.580224070884	-206.5329527780304	-5935.580224070884	0.7225674315382211	0.6426593868942359	1.0	0.4213447138905481	1.0249501476520124	0.1753092608345527	0.41968898739864324	-86.62525561902302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6.843900721948809	27.96238247073058	1.1594910245843242	0.7803269412164111	0.4591130042910387	0.6070732309093025	0.17999716484053177	2.9697768361783736	7.9738805393979	0.4940725725667688	4.562328121585311	6.41573615683159	10.773578607113825	0.4927735087503838	3.7468126113091595	4.418500220353226	0.6542291944626368	0.6902982745207221	0.6264154611856683	12.395917974080158	2.7885411265233793	3.4907596913869305	11.558886816657123	3.021504348824356	0.5955435713693288	1.5099051346468737	1.9223046285950198	5.312463615571798	0.8162858120240641	0.8177436480457488	0.9296761576683885	1.2060508798389113	3.263829525166726	3.727991993680711	2.4176720129871923	4.181890350724537	2.0594773127387676	3.9704724554323843	0.0883730477111946	0.6828559789261254	0.12491780007141223	4.196940897077782	3.480178515535798	0.9252672178662725	6.557258351705642	0.5302645694324654	7.520455850061517	0.15348836818825423	2
24390000	-6167.812683128547	-5940.641005905955	-227.17167722259154	-5940.641005905955	0.7435431544323221	0.7411229369366896	1.0	0.4217800204445009	0.9570498086346368	0.14849358089182277	0.40021102564558525	-87.54593229198223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9.84182136560255	35.98287215134819	1.6673975854706675	13.943984115848751	0.660224097109765	0.8729972185726336	0.2588436061023096	4.2706658534124875	2.351508468972934	0.7104974485166439	0.7550663304023485	9.226102445038691	15.49286590020827	0.7086293392989899	1.718277112447772	6.353991917669027	0.9408095069838873	2.803201649083326	0.9008121713205356	1.3601740116575085	7.484314102286876	2.0752375088353467	16.62217262590045	9.990570295980877	5.457914774976986	3.2596270999680996	1.2706117858760384	7.639549438238011	6.085874277041475	4.690202358581471	6.073537205989645	1.7343526447038273	4.693526171625051	4.546750554941057	3.47671555142916	13.369753877285252	2.961616283164685	5.70970886793982	1.2444679784903183	0.9819760449580133	0.16522355761567054	6.035380153683682	3.566313397010784	1.3305737537196296	9.429617402050196	2.7138759878892063	10.81473651814316	0.22072282500563287	3
24400000	-6207.424020268013	-5936.261919221518	-271.1621010464955	-5936.261919221518	0.9631450808447104	0.6528925199707941	1.0	0.5942170792194158	0.8327216932102895	0.25637636482433607	0.5712718562561327	-101.63004428922805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18.639080292593512	43.40479854126978	3.15782580487444	26.408022446162477	1.2299079730239182	7.454438575180103	0.5617310878777355	8.088064270583246	4.453439412656598	1.3455861977813677	3.71765688519557	6.351844497710223	35.75843547776013	4.322191708427694	3.934947176528142	12.03360243316837	4.709874200448935	15.103447278535413	6.297842283311972	7.658246351513994	14.17427997373273	8.434556938047805	6.153588825128588	18.920790674621905	10.472925830683602	6.173293436575138	2.9652873591436997	2.4917228527821913	19.013380443578097	2.001884880180904	27.890417806221073	2.972618739794151	1.4427239924440356	6.610215482756062	6.584429640643978	25.320507937879682	9.552789042756478	10.003584491858147	2.3568542560335803	7.1616087054646975	0.32372089636351836	11.430194788335129	6.754115857839112	4.2196794473438715	17.858421663650073	11.38943682243385	20.481650175995902	7.802225755510796	2
24410000	-6212.419428171896	-5940.362718262514	-272.0567099093818	-5940.362718262514	0.6719244393672635	0.6528925199707941	1.0	0.46274450148596363	1.0166704137844804	0.2414983491776899	0.46826448941162124	-75.19156605158355	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	34.81724115598696	73.28038169323828	5.898723587804966	9.00135513582608	2.2974310869544765	6.670395462993436	1.049296770250281	15.108260695991415	4.441069925918533	2.513514530163688	12.43065609895298	3.74513012105547	66.79568153825143	25.058030047108527	1.4702692929863703	22.47840726655276	8.797903291212998	28.212785069253655	15.425540870541566	14.305373755945059	26.477128501561943	25.123084311612125	11.558817260949766	35.34346767324305	19.56311033225015	13.740511450456967	5.539067564461911	3.62091102054505	35.51642257572316	3.739460721539942	47.33574840162128	26.44051413539993	2.6949650078181424	12.347683627266177	12.299516450070017	47.29794696015933	17.844322498363063	18.68639483331788	4.402532834972694	13.377669576436212	0.09091741169599894	21.35125994191395	12.616485198108398	7.88223424186402	6.169297785454616	21.275125287975257	9.744340572414629	14.574322950420283	2
24420000	-6149.707948294304	-5946.945538730822	-202.76240956348167	-5946.945538730822	0.7257048517119503	0.6009868760833814	1.0	0.47525891259763126	1.0757895468036616	0.2814582194097771	0.4974283705059736	-82.65171877368888	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6.9035357463774405	29.967629352483783	3.349659293757947	2.444938246948266	0.4555328655298051	1.3226008722213394	1.191952810719027	2.995654288433796	3.7910544263802306	0.4983777241362603	0.12828898297563912	0.7425815144200621	13.244196262910116	5.186730284637994	0.29152386242949496	5.983924438333945	8.495249520473575	2.6324278248868502	1.4416204129631394	2.5770181740749565	1.7377201667828808	0.8172719025321933	0.3011096585069693	0.9495213628374276	5.527886954491992	1.7007197551110282	0.3535540655712261	7.628090380295816	0.04809639325238973	0.2357342813394977	5.488806354401264	5.537176885609257	0.07806562475983153	4.568316111996189	4.3872358614369915	9.378200475645025	3.538158514209383	3.6132786354947304	0.8729308179435756	3.354007311077176	0.2217484693588568	2.3578736894411354	2.501586962866134	1.3127703462130433	0.97048299882058	4.218415447570304	0.5334946415090269	5.136938121247354	2
24430000	-6161.839851396683	-5938.509552143528	-223.3302992531551	-5938.509552143528	0.6916535669888844	0.6410784747834191	1.0	0.4885318768069041	1.005703119761792	0.2139952316231342	0.4746681052239073	-82.03050635438592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11.069385044632153	35.15814893980853	1.786002004433211	5.063528465275364	0.7304182775732039	5.93876920311107	1.9112213076906241	10.5324205358179	1.7098948796760516	1.6575408670855007	0.08319645369291821	2.624365615330487	7.020738986700773	3.460346310004982	0.46744016421205364	4.239013523919981	0.6730065819289709	1.3790496738920668	2.750727670407228	3.8617340073786517	4.35870812782773	6.705470150776944	0.48281038486986183	3.1381240902435805	8.863618793395805	2.5205979433567163	5.9907724369778235	15.59538199342971	15.283750497263732	0.3779850824609429	8.800955510974687	8.87851461321235	8.313200562482916	6.272770620587365	0.0058019650041570845	4.895552303625031	0.053225125641266385	5.793664863808686	1.399689622265458	5.377939614248609	0.08024975204499445	15.651164091120934	4.011137239222341	9.023498618638762	1.5561084041393416	0.13011012493835925	0.8554250782593894	10.390540697090994	2
24440000	-6195.846373527286	-5945.005378384164	-250.8409951431224	-5945.005378384164	1.1081833480238517	0.6410784747834191	1.0	0.3628367003454919	0.987616771435435	0.17136699214220033	0.4066532653574849	-88.44161746944904	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17.66154748779042	58.35669416838291	5.631215565105285	14.657777285050846	1.1654050377048666	4.988891755985431	2.6072527888634185	37.1060932448897	2.7281903642129386	2.644657911794298	5.651106736386377	4.307285083150352	15.633935239098236	1.805336303965191	3.943294170618776	8.167150771858772	1.0738028949582927	2.2003165672945477	7.6535784251616	3.232663366799107	19.9242756262631	6.253557380064035	0.7703389579091835	5.006974409051999	14.142178955925347	3.6311536043744868	1.6048754043848468	4.530098792911161	3.6241988496754085	0.60308693361404	14.042197743440726	14.165945698883409	2.9673623473460937	16.212869411306304	0.18702671610567453	7.811005682864338	0.08492234033476752	3.8602668218381684	9.660382463324208	0.9594774245012136	12.699151971055255	6.9870618752409985	2.0101270448404494	14.397272180569963	2.4828192681926935	0.31827389285926616	5.503559046908871	19.079671616713423	2
24450000	-6229.578739826056	-5947.406639198005	-282.1721006280515	-5947.406639198005	0.753663039794324	0.7478274214881787	1.0	0.38936780732841453	1.0866496027670502	0.19075554198026698	0.4057937847257521	-89.5586092695614	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32.65792007575764	45.45546970738449	2.5199935687799706	23.945978660799806	29.500818209227187	3.895349704280026	2.144876322278112	68.61277746771349	57.27764118946899	4.553261860134341	10.449446304977819	7.964589291299165	28.908667706553118	2.35760853565346	6.285560390422495	15.101856580710912	11.039757881250528	4.06859946138619	14.152211332289149	5.977509158681465	36.8419246059662	11.563436173895887	2.029678517407163	9.258382946637322	26.150265165549925	6.714356387878284	29.96269791332713	2.6505577488660226	6.70149636962303	1.1151664309323286	25.965390173782787	11.122432932430373	5.4869417553832465	29.979173331168756	0.34583059897967505	14.443309652147908	12.24659764694201	7.1380090236057745	17.862987295229498	1.774167131476801	23.481967839303312	29.36440094552592	3.7169205256730926	26.62195736285427	4.590974447694457	0.040805643470013225	10.17661626821857	12.015836517122484	2
24460000	-6223.650270154649	-5974.515759256914	-249.1345108977348	-5974.515759256914	0.8183816493731629	0.8879954246396535	1.0	0.3524687333946666	1.062016210419039	0.09619868041303684	0.29708894782284456	-85.75021104806507	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16.981313632299408	44.721200863591626	1.3103345541774343	13.42140822433724	15.339698463902083	10.913282743860478	1.1152828302171827	35.676953420781466	8.52192978808987	2.3675839587323906	5.433454567133328	4.14139015571912	2.7755520454508225	3.233925750047125	3.2683365044963475	7.852593258608114	5.740402039422142	6.203056893526245	7.3588011320591935	3.108157455467019	19.156892879281962	6.012701846305409	1.055382810567183	23.622859458629932	11.16046315579295	1.5112758445536454	15.579864527678357	2.0606300544621345	7.261329816436389	0.6449165166980435	13.50136301096945	5.783391028628887	2.8530744950743996	15.588431338943215	6.392162617766208	7.510165084689677	6.367928976765301	7.902051232185269	9.288313186094253	4.781758479145025	12.210044597383218	15.268764848583112	1.9327070752322464	13.842761769140111	2.3871935748916058	0.06664078710388527	5.2915896715192385	6.247938876032647	2
24470000	-6206.299536670273	-5950.0852978248095	-256.21423884546283	-5950.0852978248095	0.8885624597869604	0.639013589419968	1.0	0.3474828384258937	0.9584657726200813	0.07642404606265389	0.2818198433058911	-84.81556326356706	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	20.111179718462115	55.00553492377153	3.444029520716734	15.895139723530459	1.7734841861742434	13.135844618328278	1.3208432469411762	6.773564251924015	3.262586724704296	9.505825463559258	9.815926613584352	0.24904687656577373	5.294983625209103	4.737608945346572	5.163552353227029	4.66838680238806	11.14884590350435	5.132402344394925	8.715119176514799	3.681029308667855	22.687745122954762	7.120917147103122	1.2647139890626127	27.97684456712717	13.217474520964618	1.7898226705016935	25.589696802743873	9.593733257426884	8.599682692133719	3.4884039347846563	2.2208742852680157	4.909611305923173	3.3789314044270573	18.461571994648025	9.47463360279251	7.1791137657206905	21.23918615658847	9.358496987694691	38.66086270434962	13.422167673577125	7.735015305573079	18.082987017254176	17.289589134126466	8.187136124751774	2.8271828697684946	0.08113365610528579	6.266895081536226	7.399511270250536	2
24480000	-6199.230143609097	-5945.62101282522	-253.6091307838771	-5945.62101282522	0.8745794194562332	0.5832162783978629	1.0	0.36310895293769885	0.9375422304026294	0.14118302100845503	0.38604217706544564	-84.0907067966876	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17.760188022405604	57.20930608552683	7.086538211050162	14.037002010039048	1.5661643445164404	11.600267787396358	1.166437013750373	5.981736346654003	9.884156268181236	3.9845020135498985	8.668447336848937	0.21993336125083449	22.76123154685433	4.183783687674195	4.032613001420106	4.1226535952844126	9.845548707284143	4.5324258407084415	7.69632400383182	0.840266703121116	20.03555359898622	6.288483778424241	36.20679746037226	24.70635868912572	1.1857703126358652	22.5123729438218	22.598267879624753	8.472228326431392	7.5943820145525205	3.4495091057662166	1.4281082681388786	4.335679016884232	2.983935199104497	16.30341901390952	8.367051390551886	7.617441257286073	18.756330800306255	16.498396958468856	34.14141787551803	11.85311975170459	6.830794021349836	0.02158399615515781	15.268440645992502	7.2300620339610635	1.0567866575360194	0.09398651730244022	10.087141386632375	6.534510320790282	2
24490000	-6234.317253254958	-5933.747376893749	-300.56987636120914	-5933.747376893749	0.7320059934991225	0.5832162783978629	1.0	0.47450995181758937	0.9354066063624538	0.19225371029785893	0.43600921961236766	-78.58551385207818	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	52.946421827161785	67.78699476174765	21.12628768024389	41.84691224409563	23.304457783675083	5.1827732209576896	18.210787950842757	43.31388336530792	5.775372178827762	10.714915859514555	25.84225283563044	0.6556622319516968	67.85546218683662	6.688940147068233	2.4675776912004888	82.55828142129083	29.35141082504857	11.928942390690624	22.944172477865234	2.504991234025413	2.6188958598540726	18.747139071144584	107.93919348877604	73.65424776569631	3.5350017175347617	67.11356843239801	67.36963720250911	25.25728749162796	22.6402644584528	77.12471755059138	8.595593887913646	12.925465082099581	8.895665493934521	92.59306820934079	24.94373549507591	22.709008347382657	13.82541964048206	49.18478811896814	101.78191302558824	35.33635328352843	20.363866712029107	0.06434590465512609	45.51805972244453	21.55415887510403	3.1504774657019485	0.040988322409732374	30.07164351036636	28.435437566888695	2
24500000	-6219.610748476729	-5925.942058418302	-293.6686900584277	-5925.942058418302	0.8082687597602406	0.5904935769604078	1.0	0.5651711577830317	0.904701339762366	0.2960835184937504	0.5832424247224669	-83.67497474872872	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	41.915500595956715	122.48384570946321	16.724811484755314	33.12847619490142	18.449179007956445	4.102988011936169	14.416730477050033	8.914858514230998	4.270301920254662	3.6499998245213763	20.458246785187814	0.519060773621892	53.71837354780751	4.434517579270604	2.0715794163383157	65.35798973180158	23.236302576699384	9.443652179524987	26.33840127457683	1.9830983462001193	2.0732719452279973	14.841337559584169	4.851288569134953	58.30903316178408	1.6889342196569905	53.1310468308516	53.333765925283245	19.995153824813833	15.351953631473368	61.05646109585447	6.804777514665139	10.23255813434077	7.0423318412267335	1.2542188693109082	19.746927628504604	17.977786223695183	10.945015077160344	14.511271265251532	80.57654679684227	27.974334922002953	16.121234218440737	19.163033603076112	36.03477239030622	17.063539480042657	2.49410319968844	0.01541083834651146	32.129137138333554	22.511164289288534	3
24510000	-6248.170927554044	-5944.458223067176	-303.7127044868686	-5944.458223067176	0.8322367557648769	0.6363494409111983	1.0	0.5236282080087248	0.920459407805343	0.23126504768634518	0.528416935613243	-88.39880968097377	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	51.635142787819504	46.57863577838562	20.60307086486304	32.727746502428076	20.462549116546093	15.663066001369337	35.11254731968703	10.98209458960703	1.68771904213026	4.022602388599927	25.202239718533217	1.3231317974398706	66.17494361353356	5.4628227062811545	5.341984639173435	19.04604380234582	28.62448937385681	12.154677463510419	32.445923137724634	2.442952244693208	2.5540358914419046	18.282844607736365	5.9762372967189	71.83011559735147	2.0805754041175786	65.45142371130329	28.9571526709029	24.631761714144247	73.98979284491178	75.214635206039	8.382714118007495	12.60535107153933	8.675354105541262	1.5450553967687417	83.87821537297116	22.14659363412067	13.48301722009083	6.859326120046704	17.87936270702849	34.46120784803999	19.85953212891766	23.60668397786159	44.39075261526336	21.020345337414124	4.353365465256749	0.007291433077494689	39.57945295176359	27.731201247053768	2
