#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:ClassII" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="relativeDeathRate2.t:ClassII" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="birthRate2.t:ClassII" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:ClassII">
#                <taxonset id="TaxonSet.ClassII" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:ClassII" name="distribution" x="@birthRate2.t:ClassII">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:ClassII" name="distribution" x="@relativeDeathRate2.t:ClassII">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:ClassII" name="distribution">
#            <parameter id="ucldStdev.c:ClassII" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ClassII" id="treeLikelihood.ClassII" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ClassII">
#            <siteModel id="SiteModel.s:ClassII" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:ClassII" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ClassII" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ClassII" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:ClassII" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:ClassII" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:ClassII">
#                <LogNormal S="@ucldStdev.c:ClassII" id="LogNormalDistributionModel.c:ClassII" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="1028" id="rateCategories.c:ClassII" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:ClassII" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	BirthDeath	birthRate2	relativeDeathRate2	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
5720000	-64315.33352774293	-64368.88716472159	53.55363697866771	-64368.88716472159	2.0345138534745	60.89124850813039	3.04311608474531	0.0021782644907580324	0.35454130785960053	0.9296146552813462	0.12069913650696217	0.3539292096855281
5730000	-64285.06685757146	-64343.00226849962	57.93541092816213	-64343.00226849962	2.0297845833061086	65.24910768610354	2.979350872994274	0.019016781323752906	0.3484535588927416	0.9380137695817033	0.11166992711336446	0.3407941954379652
5740000	-64272.03234380279	-64340.56347809072	68.5311342879281	-64340.56347809072	1.976533467153736	75.85946905513757	3.1190941033652204	0.017084353447910258	0.3521756423412907	0.930504574320753	0.11645647342030431	0.35216367668547804
5750000	-64267.262813243164	-64325.25731326268	57.994500019514106	-64325.25731326268	1.991540506261018	65.26129725143316	2.9936521110472167	0.08345246536817787	0.3366183517492175	0.9397705205330233	0.11279682923548243	0.3410624655962967
5760000	-64250.09203817494	-64313.19787226087	63.10583408592937	-64313.19787226087	1.930771493932167	70.49851477348551	3.0155228674801307	0.025072293930433358	0.3686912771977408	0.9376107303315415	0.14564222463586896	0.3853325239928422
5770000	-64270.16379817452	-64327.340715239356	57.176917064830604	-64327.340715239356	2.0752445913736635	64.42959267940324	3.0064828153965113	0.03013222843517335	0.33308215004680797	0.9420202796680641	0.11317849013797315	0.340133409679249
5780000	-64296.25945023831	-64350.43512996298	54.17567972467293	-64350.43512996298	2.0040128268542214	61.50247200763537	3.3180057866568484	0.004296617986992959	0.3517828046949751	0.9343745655349934	0.12874363216550438	0.36168304232599047
5790000	-64242.27798695483	-64309.52485721493	67.24687026009732	-64309.52485721493	1.8294634115187032	74.65728893762395	3.061366756107447	0.03325439148702626	0.3732871963065788	0.9318503148973603	0.15098457110787655	0.39053163337809244
5800000	-64256.25729407463	-64313.02979533971	56.772501265079576	-64313.02979533971	1.8098062938299422	64.17275017070843	3.05833305389459	0.0036979620242231963	0.3706499650760568	0.9343559629939425	0.14204132133024844	0.3824209909270293
5810000	-64260.99521416878	-64313.27780679262	52.282592623839165	-64313.27780679262	1.9968805323891554	59.74597750506686	3.1464658182238687	2.1980310236958354E-4	0.38711810562699006	0.9387887482821775	0.16014026409500406	0.4037652150954878
5820000	-64252.60183093974	-64319.52183943403	66.92000849429158	-64319.52183943403	1.950958010895903	74.32915949254587	3.0491363145646746	2.6061322412286505E-5	0.37295813385054993	0.9430187071150672	0.14871620127727594	0.3854945839532921
5830000	-64252.07257265216	-64319.48159772525	67.40902507308441	-64319.48159772525	1.8912540194871108	74.77926628036052	3.2370645339696007	0.016935382156235128	0.36290362909602203	0.9580133341661067	0.14373123382863884	0.37768061463649105
5840000	-64252.35681015551	-64308.6040811904	56.247271034893686	-64308.6040811904	2.231031270180337	63.69496435577891	3.3594036310877162	0.006547910673928633	0.3830040695371827	0.9328506920640182	0.15748508507543377	0.39825639535830476
5850000	-64269.446722537876	-64332.70782556742	63.26110302954763	-64332.70782556742	1.917352430421485	70.69237450508204	3.024275933272716	0.005167110358100296	0.3787134087414457	0.9383651179297152	0.15337970352507643	0.3922475692463819
5860000	-64256.28841139647	-64313.5167440046	57.228332608131275	-64313.5167440046	1.9628444950763264	64.67959043525579	3.1630430093684696	0.01896651866517885	0.3839374061936133	0.9328933846383821	0.1539694947626233	0.3926513927059007
5870000	-64253.00688176679	-64307.08844517647	54.08156340967625	-64307.08844517647	1.775890035066521	61.566208897881296	3.032698123479593	0.018088341399066687	0.39271407183450135	0.9394673310694863	0.16237790136489552	0.4002086330714727
5880000	-64227.35248352923	-64272.87765528366	45.5251717544287	-64272.87765528366	1.7280635834251787	52.941556961761336	3.150410336210864	0.06641293233601804	0.3748372262988041	0.9235936233032582	0.1386349766550342	0.37851690548946076
5890000	-64247.55141167204	-64289.44315918049	41.891747508453946	-64289.44315918049	1.8944021600990222	49.39655378110845	2.876786284287316	0.009619119493434965	0.398043443383935	0.9055295557107964	0.162992138541575	0.41122205815362367
5900000	-64273.70087989771	-64312.76288206465	39.06200216694133	-64312.76288206465	2.1041648155546446	46.5472094656163	2.7922463601229497	0.06325389809769369	0.3928622825583194	0.915518274027213	0.16214265480064502	0.404331555628124
5910000	-64271.06320108828	-64320.641067224846	49.5778661365689	-64320.641067224846	1.8719214240813724	57.084462615775074	2.8246898894422134	0.00462967624455988	0.39851773868283247	0.9293623156847849	0.15754056795340954	0.39577939687379243
5920000	-64291.17505950423	-64350.63112639748	59.45606689324877	-64350.63112639748	1.863372691552745	66.84493654370527	2.9621688684736602	0.006943846866082891	0.3677062328164084	0.932453284509611	0.13751188688056867	0.3719834903055915
5930000	-64240.63380922637	-64307.0831377416	66.44932851523416	-64307.0831377416	1.9400331069236183	73.81895856423787	3.119777955845152	0.010169953607359183	0.3627464146390352	0.9455819184286987	0.13848342038610997	0.37321191075382015
5940000	-64252.96249918439	-64319.026225488466	66.06372630407864	-64319.026225488466	1.9544231026281431	73.47336240515557	2.9973984791271504	0.03785452163737146	0.3730840451998646	0.9448000847995146	0.15588190129247595	0.39236952337344033
5950000	-64284.917301608584	-64343.669530127154	58.75222851856788	-64343.669530127154	1.906296033472053	66.1462268001477	3.4599026923315823	0.021030490837677225	0.3690320356503244	0.9411410322652072	0.14829313087001278	0.3801889667601455
5960000	-64218.45829418932	-64290.790090305134	72.33179611581566	-64290.790090305134	1.8415814484991677	79.67642196438554	3.2481290037072084	0.012924919646792977	0.3563335120246675	0.9597156003818373	0.1435133076339609	0.37061860712157274
5970000	-64189.94620317663	-64262.71812304282	72.77191986618361	-64262.71812304282	1.7956688490089052	80.17410019290757	2.8738949452564833	0.009700001154743537	0.3711503603173568	0.9542622433233353	0.15198367052171433	0.38227313376828065
5980000	-64216.98250327335	-64286.29566070166	69.31315742831367	-64286.29566070166	1.8416091716588074	76.69128396940317	3.0510780761205627	0.00783548134553812	0.3649340440443409	0.954811744097723	0.14430776844823986	0.37288178546773393
5990000	-64266.67395795881	-64329.807631705655	63.13367374684486	-64329.807631705655	1.8728147131455257	70.5398906220203	2.762359702888433	0.029237248281568224	0.3721968550435051	0.9463970772319835	0.13673821729132118	0.3672578383527279
6000000	-64232.62256097409	-64283.03993388312	50.417372909033986	-64283.03993388312	1.9385821571350268	57.870680775463626	3.121304172790966	0.01223189112318943	0.384474515305794	0.9326143259173736	0.151225622836964	0.3878989728051137
6010000	-64232.41272381357	-64282.59634918255	50.18362536898615	-64282.59634918255	1.9875046301496275	57.65580000870324	3.006496783239317	0.003160066816957622	0.38942861430056125	0.9296188871903517	0.15133616690394394	0.3902442011949418
6020000	-64283.709201385835	-64344.852624560335	61.143423174499326	-64344.852624560335	1.7921861661005372	68.50316703526394	2.7628313625508665	0.025602854016809673	0.36020638664569876	0.9449432086657085	0.1288438880174055	0.35730457887893147
6030000	-64254.01207027745	-64339.505915746704	85.49384546925194	-64339.505915746704	1.7826683690915948	92.71099910917016	3.2007164161387074	1.2173593782970375E-4	0.32424451121528686	0.9832615231761345	0.11078403691777457	0.32351207318443453
6040000	-64253.77038988606	-64329.64504428984	75.87465440378323	-64329.64504428984	1.814017898688105	83.1561238295987	3.3290606522141517	0.014167533029668996	0.340305972090685	0.9631981100371765	0.11904865376740684	0.3377135728333821
6050000	-64270.44049445055	-64350.522031298264	80.08153684771378	-64350.522031298264	1.6254700756320843	87.51744266241275	3.2481678782230285	0.008806271725300505	0.379922710223409	0.9636350486841134	0.15577618067366267	0.3859014513294301
6060000	-64272.5186688308	-64351.57542308214	79.05675425133953	-64351.57542308214	1.7040779856278272	86.40487664322865	3.2241037073988936	0.05930901481581427	0.3572280167320734	0.9649030122986555	0.13246617144390285	0.36057737445681626
6070000	-64296.23329362694	-64370.024668792554	73.79137516561445	-64370.024668792554	1.7890676191981483	81.12460716047438	3.29133323754352	0.010629527062787131	0.35342382781652226	0.9657837414892323	0.13394591211901571	0.3603791172650297
6080000	-64301.394587917195	-64362.73367174766	61.33908383046514	-64362.73367174766	1.8143805295008162	68.72794071949397	3.036162494772493	0.011603916357229694	0.3677029357828136	0.9616077589299595	0.14048305999354685	0.3707079201644778
6090000	-64228.06742918371	-64305.731263851216	77.66383466750331	-64305.731263851216	1.6527681425712863	85.05313587619275	3.0485751910975996	0.029270635748371125	0.36781773553132824	0.9513212840614529	0.1419824898009263	0.3733238384469766
6100000	-64267.30591995314	-64328.68551766057	61.379597707424054	-64328.68551766057	1.8236136648675436	68.67632051710034	3.1153334576439424	0.09410124591021544	0.34415414930134797	0.9588896773802702	0.13143811997553212	0.35696548649060506
6110000	-64251.12635727646	-64317.72543534129	66.59907806483513	-64317.72543534129	1.827508562513057	73.98391864761764	3.119661777161725	0.04061363197007764	0.3666657612790608	0.9525590828892845	0.14175191106282778	0.37476988576328235
6120000	-64226.85521322675	-64282.99709395347	56.141880726720835	-64282.99709395347	1.8586715096152062	63.55062602306481	3.275880616935934	0.0026119553537038874	0.3728528419411777	0.9401361785478805	0.13421193529287315	0.3691316560712022
6130000	-64282.60274463663	-64334.06091103402	51.45816639739499	-64334.06091103402	1.9558872998116517	58.844846458581294	3.1757028437043635	0.001851437390578188	0.3671406720743465	0.9346993662578226	0.12530845388916115	0.3590881036532069
6140000	-64274.3663404137	-64332.57909047653	58.21275006283556	-64332.57909047653	1.8084808239806205	65.59616880162959	3.1821600889843693	0.004590512163993707	0.3662988105695692	0.941985014784354	0.13020366714140627	0.36206843307400166
6150000	-64229.1112360821	-64293.56441951353	64.45318343143286	-64293.56441951353	1.8723876059231026	71.88914662184017	3.043763361476767	0.02461844471752922	0.37993768969951336	0.9374607726464479	0.15284790979589982	0.38915928714441816
6160000	-64237.54080919025	-64299.7204812961	62.17967210584589	-64299.7204812961	2.066987605113558	69.55669866714582	2.809434224498446	0.016762415190290786	0.3646505860744063	0.942915631328341	0.14396282473764027	0.3759969316437479
6170000	-64279.59721760996	-64343.806570948334	64.20935333837618	-64343.806570948334	1.8907990915451425	71.52147259641755	3.1840845688216484	0.007920516790909797	0.34805323028462737	0.9492345726478166	0.12493741305978505	0.3542028308581985
6180000	-64257.824419948694	-64321.87082886769	64.04640891900064	-64321.87082886769	1.9653028745419128	71.34820915772852	3.1726343354194553	0.05287299642045947	0.3454383488918532	0.9474526266027031	0.12505605341531723	0.3549880548530924
6190000	-64281.91568354106	-64341.84432143583	59.928637894766204	-64341.84432143583	1.9141552536424582	67.15771476834584	3.089282472457457	0.07358231546152075	0.32720168680788625	0.9558716232212165	0.11279975123290913	0.33407842814706196
6200000	-64283.1745379843	-64353.77963980595	70.60510182165471	-64353.77963980595	2.0062199865765047	77.93838783607795	3.261060044377622	0.0034557348796138893	0.35343760428860904	0.9383686332542767	0.135878735283235	0.3672373960933852
6210000	-64295.589501895454	-64359.27888212895	63.68938023349858	-64359.27888212895	2.000924365354713	70.85030914285775	3.086948530589185	0.045502614973215026	0.310428524770797	0.9552453783456245	0.10402766752669343	0.3226309619571323
6220000	-64273.0567806478	-64329.51807103362	56.46129038582131	-64329.51807103362	1.9367487436852449	63.784891655081466	3.2295424558675268	0.015546693208953192	0.35097058602341097	0.9395091117255623	0.1271289918441458	0.3616244435872942
6230000	-64316.20545514068	-64375.50235140294	59.296896262251714	-64375.50235140294	2.0078725257863046	66.56696528073134	3.0097028488013	0.025294457935099934	0.3374394715860884	0.9390797567922191	0.11941537754154669	0.3502530042713895
6240000	-64291.45760481533	-64353.168204659654	61.71059984432441	-64353.168204659654	2.0244960200765116	69.00255613910534	3.184485026896684	0.0023952259836208262	0.3429500597074946	0.9439226386543755	0.12089472844783464	0.3482638073315896
6250000	-64243.972669003786	-64303.61531432701	59.64264532322658	-64303.61531432701	1.8680294453632007	66.97606725241644	3.078110484517776	0.0015848887227332422	0.3534722670755463	0.9540655145252458	0.12324525410686064	0.3524729302444807
6260000	-64288.937422527975	-64355.09080692345	66.15338439547185	-64355.09080692345	1.8782884169289362	73.47890738719323	3.0699986193596107	0.004595185427292995	0.3514596530447943	0.9537177214930747	0.13052907404049385	0.36027462983575553
6270000	-64276.4788817836	-64348.89020104659	72.41131926298989	-64348.89020104659	1.9189319219013627	79.73421716651195	3.3122642973416814	0.020904668874284025	0.3507916404141809	0.9499463452360463	0.13292815011121467	0.3638653887730901
6280000	-64245.90351038364	-64318.832269609054	72.92875922540958	-64318.832269609054	1.8088783513443898	80.19377763738193	3.258710282114515	5.372737124342682E-4	0.33617220959532085	0.9573277165768161	0.11827991637691206	0.34438420449781854
6290000	-64242.552506081134	-64315.73454910747	73.1820430263296	-64315.73454910747	1.8446355109296328	80.47212552441299	3.2928162428424095	5.884102922539884E-4	0.34247710356474975	0.9551139489861739	0.12417537521736972	0.35241497893728435
6300000	-64267.0320940423	-64332.57603372131	65.54393967900673	-64332.57603372131	1.803701157763032	72.79346084798135	3.110383160207297	0.08459128568562496	0.33229400484110266	0.9501122545128413	0.11913956163212766	0.34362173928070777
6310000	-64290.40755256977	-64347.3527584642	56.94520589442667	-64347.3527584642	1.8354783196142772	64.17982991738039	2.9132621914612735	0.012588020311496905	0.3285806783832015	0.9399190781606136	0.11509953592042038	0.34136352998321057
6320000	-64218.551745051314	-64291.451721824465	72.89997677315462	-64291.451721824465	1.6791724889232778	80.22637572781406	2.94818902073078	0.01565745805250804	0.35168265579140845	0.9587971121688695	0.14353064132876053	0.3766897821897886
6330000	-64226.41649911454	-64296.4419157244	70.0254166098594	-64296.4419157244	1.6889355472707754	77.25981523086246	2.979182572868713	0.0035688837056691964	0.32852460523377436	0.9471018227966514	0.12308069006941035	0.3510848913088045
6340000	-64228.70271120165	-64294.31921836939	65.61650716773867	-64294.31921836939	1.8438704296015649	72.84168128158828	3.3867785908799437	0.02824904458169725	0.32623269679891315	0.957926107630813	0.12475671677588968	0.3490887438574333
6350000	-64216.87371254471	-64284.01300719906	67.1392946543519	-64284.01300719906	1.9366040862224183	74.38383146271262	3.1014504401758134	0.010853884519934525	0.3310499693919753	0.948083173607821	0.12379945462152939	0.3508506330609267
6360000	-64221.969790368756	-64282.750596564925	60.780806196171426	-64282.750596564925	2.1160523430608262	68.06067694230852	3.278249412601436	0.0056863896416217835	0.3399035037390849	0.9457716391255734	0.13544414606419408	0.36608714142035903
6370000	-64282.196051978484	-64346.762045926844	64.56599394835777	-64346.762045926844	2.03268496378937	71.86578608976367	3.0325747606510967	0.005495150045611863	0.34493026142404776	0.9542247511743146	0.13957199390122754	0.3735122134279193
6380000	-64240.39949899914	-64311.250793312225	70.85129431308793	-64311.250793312225	1.9253428298772755	78.04016802713325	3.0563792846308213	0.002989877011365165	0.3172685306130051	0.9535188036419379	0.10890955995140122	0.33038888993374615
6390000	-64263.04138174062	-64334.245620660105	71.20423891948325	-64334.245620660105	1.8000217582222469	78.45547042975346	3.27485602991123	7.109525237875459E-4	0.33272125727325064	0.9683714366698164	0.12044920412723444	0.34484326964753154
6400000	-64232.275181141	-64306.738002308186	74.46282116718946	-64306.738002308186	1.8322183992302241	81.66315752910153	3.169002889137052	0.04767695104986164	0.32008961272272934	0.9755686831620218	0.12106726616716054	0.3399857402780729
6410000	-64251.8203934484	-64322.735444200414	70.91505075201896	-64322.735444200414	1.8834385390055104	78.24302424304727	2.884301601585787	0.06278459032930582	0.35208361995154364	0.9639697986248972	0.13557355525988213	0.3600790010359364
6420000	-64219.70746485386	-64297.00277008791	77.29530523404797	-64297.00277008791	1.8650082055419108	84.6261022080316	3.229297525727092	0.002413129174132039	0.35280301599903	0.9626784818350524	0.13794349852593016	0.3627207931310683
6430000	-64202.40008568051	-64277.304099229324	74.90401354882067	-64277.304099229324	1.7649846535884308	82.2702780196007	3.2528728349827802	0.005807243735423316	0.36188105147751487	0.9619322456668031	0.14494612921712124	0.3744241470924181
6440000	-64212.25803457914	-64287.65488444587	75.3968498667257	-64287.65488444587	1.991357177045637	82.7477153819335	3.1668052227804764	0.011424985778342679	0.35793029513232566	0.9650657461439596	0.14666627064210186	0.372988914773933
6450000	-64226.17857631794	-64299.631587329925	73.45301101198207	-64299.631587329925	1.8229486032591364	80.75453184777695	3.0145506293371342	0.0618469937317428	0.3453676394323828	0.9666369138276528	0.13451150129184342	0.3589017717913197
6460000	-64242.04017794231	-64311.178705427345	69.13852748503213	-64311.178705427345	1.874546695341037	76.51092954047415	3.071473142061103	0.06760360816491746	0.36345966423402976	0.9626805724934617	0.1468586996793764	0.37367599203244534
6470000	-64231.12984336168	-64309.00693494786	77.87709158617469	-64309.00693494786	1.8703898245838761	85.13234464532091	3.1264703212694056	0.04899081437738597	0.3337266090480193	0.972869072201659	0.12025672438063435	0.3369464301262977
6480000	-64206.48217636399	-64279.36134246704	72.8791661030472	-64279.36134246704	1.9092291688947332	80.23497871153992	3.039433815912413	0.07267937833278165	0.35919796861433745	0.9685123486422865	0.13874292506431146	0.36182913757554347
6490000	-64167.98794383306	-64246.330771513676	78.34282768061445	-64246.330771513676	1.8174819506054782	85.7688664976111	3.2955517844633464	0.003015516761577633	0.3773494500079373	0.9736968377285139	0.15294550686335937	0.3797024576438428
6500000	-64189.38764581342	-64267.57546895243	78.18782313901188	-64267.57546895243	1.778092318104708	85.62996482219684	3.022012458438302	0.018741673146439704	0.3815518436530601	0.9667882831360904	0.16479815581824112	0.39424813871059383
6510000	-64224.08142504182	-64284.725693559085	60.644268517263	-64284.725693559085	1.6953888882147288	68.10972349010359	3.2231189729292735	0.026491834600134465	0.3876618716078933	0.946332807489249	0.17339390681495562	0.40782882699783485
6520000	-64219.93519721128	-64285.94050752702	66.00531031574049	-64285.94050752702	1.7376601881972358	73.42962088239219	3.3264464719067646	0.006278894350816207	0.3768993032315472	0.9471613586791944	0.15396441771990377	0.3914299445212725
6530000	-64239.49990131314	-64310.1713940312	70.67149271805918	-64310.1713940312	1.8261714917875476	78.07239537539405	3.223563234525666	0.028877240937027766	0.370819315660935	0.9539573282234122	0.1462841129039049	0.37906226102565976
6540000	-64205.79618683038	-64285.230641926704	79.43445509632205	-64285.230641926704	1.8360674635122956	86.86451224495637	3.1271556678555363	0.024164251334605043	0.37839673988992084	0.9577205058031548	0.1496633903100039	0.3804894510761154
6550000	-64241.758863154566	-64311.324110890964	69.56524773639957	-64311.324110890964	1.9378722355022922	76.89430933440684	3.526580111038068	0.0020841470433392885	0.3523608011606032	0.9553080505155684	0.13233338693814092	0.35895592699126466
6560000	-64263.12404522979	-64331.92070511427	68.79665988447897	-64331.92070511427	1.7962773487525876	76.03890794818383	3.3019102389781114	0.01787725479362851	0.3304792689386607	0.9563172102975679	0.11110754472730049	0.33186598111235877
6570000	-64288.20807462045	-64357.736982685085	69.52890806463061	-64357.736982685085	1.8328037785566063	76.77731063355509	3.1532904719473835	0.008813530918582422	0.33201467530428	0.9522357429781736	0.11740963900572267	0.34079957589534776
6580000	-64252.42768458843	-64318.24536830343	65.81768371499969	-64318.24536830343	1.8163658251122274	73.1112602699542	3.184968279917628	0.026215433279779307	0.34335920021172983	0.9453463713535905	0.13162047603819577	0.36029682312352773
6590000	-64289.01740459802	-64362.574250531165	73.55684593315074	-64362.574250531165	1.818152729812504	80.80433856998286	3.1814169266413734	0.00546693671612547	0.3317875129665323	0.9551230100803357	0.12195860677574855	0.344361626794855
6600000	-64290.42628621343	-64349.566350681416	59.14006446799193	-64349.566350681416	1.7802653667869917	66.51936909511932	2.923536655090212	0.029517976496187072	0.36523770892244917	0.9365962621528822	0.14301564984270107	0.3787043858256815
6610000	-64250.82644628735	-64323.002939440696	72.17649315334755	-64323.002939440696	1.8011709654285175	79.40352980675071	3.1312168969122944	0.07184120046064116	0.3266950088104822	0.9502821437798309	0.1160999047812436	0.33857760200641646
6620000	-64269.929105276366	-64336.609235111195	66.68012983483229	-64336.609235111195	1.7388645504375855	73.94426552771604	3.205396016056362	0.0025037801568316923	0.3359508920799149	0.9554307327773629	0.11689977781266188	0.33827497749765595
6630000	-64281.079970932355	-64353.55510019108	72.4751292587265	-64353.55510019108	1.7124838418412516	79.87353116457268	3.2978243101257467	0.008381597770537565	0.37017164504726474	0.9567035389221482	0.1524772315538637	0.38350342412171107
6640000	-64268.385993127325	-64339.513151503525	71.12715837619994	-64339.513151503525	1.7267463289801412	78.50631072063663	3.160234000497002	0.0010122439922323227	0.36519845173246696	0.9566954166721913	0.1483499587355475	0.37867051764549836
6650000	-64275.520599883945	-64353.7380103669	78.21741048295578	-64353.7380103669	1.7058167094538865	85.55838431688139	3.3004808853809773	0.016104024068286017	0.3554000252986076	0.9647456810175569	0.14089017654417177	0.36880087950880575
6660000	-64261.71870240942	-64337.13559130239	75.41688889296964	-64337.13559130239	1.7012034477689757	82.66131650429917	3.2497838821975447	0.021790659840119474	0.33102273325617865	0.9478515979177629	0.12320068043320166	0.3509528603828303
6670000	-64222.17459014185	-64286.38225609845	64.20766595660331	-64286.38225609845	1.7951741393811012	71.519474421365	3.3115430265943337	0.012969395245420717	0.3479743772117391	0.951310097860265	0.13584469538430494	0.36808532533563115
6680000	-64265.6438852028	-64335.152709427835	69.50882422503558	-64335.152709427835	1.9066604409694734	76.70158347156372	3.0561243207189124	0.03161962447805112	0.31822380707505776	0.9532311790171533	0.10856460961376428	0.33205820830267674
6690000	-64267.10307413782	-64330.769293354366	63.666219216545414	-64330.769293354366	2.018593578372485	70.9267163545343	3.13886007303093	0.01287761952332375	0.33503915359885134	0.9428283444912993	0.12657665559341466	0.35826707319162304
6700000	-64257.62748665924	-64322.16550995302	64.53802329377709	-64322.16550995302	1.9928918478456155	71.70748784924028	3.066316247334209	0.032505725394555096	0.3125120958937475	0.9424363009181576	0.11247831360985713	0.3370129409556947
6710000	-64275.786115524716	-64347.41646064872	71.63034512400361	-64347.41646064872	1.7590201179540368	78.8791561384481	3.103404131718633	0.06316284573181544	0.3321166602413954	0.9519216117033414	0.12067771065387697	0.34957098318858754
6720000	-64273.954465204806	-64343.56020000184	69.60573479703233	-64343.56020000184	1.8858623961597754	76.76159869660498	2.8596351574368155	0.007464042112326785	0.309194526950703	0.957863549744192	0.10937211269848643	0.32658990737244176
6730000	-64309.77789747902	-64377.89007195194	68.11217447291538	-64377.89007195194	1.9400520122866145	75.37878983801768	3.0211825584449845	0.08014659049034274	0.3365727287891556	0.9610102473533066	0.12682620902301284	0.35384381455172403
6740000	-64288.96564056004	-64359.47608502182	70.51044446178578	-64359.47608502182	1.8590631412644851	77.76753093558807	2.754798249208613	0.011806311053798304	0.33418529392140656	0.968275477307305	0.12349128244496896	0.34936064641962544
6750000	-64310.3777681984	-64387.83050616057	77.45273796217306	-64387.83050616057	1.8520483458358052	84.56277091946008	3.446444831733196	0.0020356463835904735	0.2981104942420336	0.9736504914653924	0.09987604611664021	0.31193659819097475
6760000	-64288.24532090668	-64373.116027708114	84.87070680143523	-64373.116027708114	1.7135484584302048	92.00419744997521	3.151797715809817	0.05141433897362017	0.30376510856943123	0.9768288206735695	0.10512192569772366	0.31845421349729847
6770000	-64271.930792674764	-64345.86322334072	73.93243066595434	-64345.86322334072	1.715520101271727	81.18916119829302	3.501116974215377	0.01295195914871893	0.33409622725883703	0.9645477215462126	0.1295945898080496	0.35259392915836785
6780000	-64255.398904428155	-64329.34019247399	73.94128804583008	-64329.34019247399	1.6488238676047446	81.14171957277918	3.3656814374512427	0.0370146101541113	0.3201130709859764	0.9706635254436315	0.11998863310449025	0.3391210702730242
6790000	-64236.16943064444	-64317.84720220312	81.67777155867921	-64317.84720220312	1.818630027781072	88.90029213458361	3.1335610363581545	0.02074006845468732	0.32557444254952617	0.9706138487710275	0.12506549254015673	0.34901236438888394
6800000	-64261.46780404535	-64341.69070651304	80.22290246769386	-64341.69070651304	1.9094122504347961	87.38347866043273	3.2551862163967553	0.03444405971445395	0.3103425341437738	0.983880289357243	0.11203605941294056	0.3264341772732871
6810000	-64280.311039186956	-64352.039637653776	71.72859846681743	-64352.039637653776	1.8219584454853497	78.99100276798401	3.1845028980066648	0.05616035959503867	0.33551693873885974	0.9635937195162744	0.13428643227634945	0.3598409410565655
6820000	-64264.30949299026	-64339.13860054446	74.8291075542034	-64339.13860054446	1.6831481017096606	82.07413629238441	3.1926090213170566	0.009906147429689748	0.3311726771216649	0.9518256259918659	0.12050984745061516	0.3455186785883056
6830000	-64272.533089990306	-64334.56262135212	62.029531361813376	-64334.56262135212	1.8540134303117475	69.29958860688899	3.34613145637192	0.04648831028327931	0.3374365155873542	0.9476991254404177	0.12166753054133074	0.34961599938020577
6840000	-64249.51947947705	-64313.17126162176	63.65178214471254	-64313.17126162176	1.75596456207425	70.99743603585385	3.035845716437848	0.012853080892253803	0.3565964346085144	0.9459726790578667	0.14286030566075583	0.3770009820063866
6850000	-64307.49018054825	-64361.21404478776	53.7238642395084	-64361.21404478776	1.931394101139471	61.07032547777989	2.6775129659651666	0.025277959538703213	0.3568029590761321	0.9395443042905829	0.13713364312987059	0.3681152465306669
